,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,hours-per-week,country,salary
15964,55.0,0,80167.0,5,13.0,2,9,4,4,0,40,1,0
15965,39.0,0,99357.0,1,14.0,2,9,3,4,0,40,1,0
15966,24.0,0,82847.0,2,9.0,2,7,4,4,0,50,0,1
15967,24.0,0,22201.0,2,9.0,0,10,0,1,1,40,0,0
15968,38.0,0,275223.0,3,10.0,0,11,0,4,1,40,1,1
15969,19.0,0,117595.0,2,9.0,1,7,3,4,1,24,1,0
15970,32.0,0,207668.0,2,9.0,0,2,0,4,1,50,1,0
15971,63.0,2,179981.0,3,10.0,0,3,0,4,1,60,1,1
15972,18.0,0,192583.0,3,10.0,1,11,1,4,0,30,1,0
15973,36.0,0,66304.0,3,10.0,0,13,0,4,1,45,1,0
15974,41.0,0,200671.0,5,13.0,2,13,3,2,1,40,1,0
15975,57.0,0,32365.0,3,10.0,1,10,1,4,1,40,1,0
15976,48.0,0,28497.0,2,9.0,0,2,0,4,1,40,1,0
15977,44.0,0,222978.0,2,9.0,2,11,1,4,0,40,1,0
15978,25.0,0,160261.0,3,10.0,1,3,3,1,1,40,0,0
15979,48.0,0,120724.0,4,8.0,0,3,0,4,1,50,1,0
15980,20.0,0,91733.0,3,10.0,1,11,3,4,0,8,1,0
15981,74.0,2,146929.0,2,9.0,0,11,0,4,1,55,1,0
15982,44.0,0,205706.0,2,9.0,1,3,1,4,0,40,1,0
15983,26.0,0,181666.0,3,10.0,0,6,5,4,0,40,1,0
15984,54.0,1,279452.0,2,9.0,0,4,0,4,1,40,1,0
15985,39.0,0,207568.0,2,9.0,0,5,0,4,1,48,1,1
15986,38.0,0,22494.0,3,10.0,2,0,1,4,0,40,1,0
15987,18.0,0,210026.0,4,6.0,1,7,2,4,0,40,1,0
15988,32.0,1,190889.0,1,14.0,1,9,1,3,0,40,1,0
15989,24.0,0,109869.0,3,10.0,1,7,3,4,1,40,1,0
15990,19.0,2,285263.0,4,5.0,1,9,1,4,1,35,0,0
15991,28.0,0,192588.0,2,9.0,0,6,0,4,1,40,1,0
15992,28.0,0,232945.0,2,9.0,2,5,1,3,1,30,1,0
15993,49.0,1,31339.0,2,9.0,0,2,0,4,1,40,1,0
15994,50.0,0,305147.0,5,13.0,0,2,0,4,1,40,1,0
15995,63.0,0,188914.0,2,9.0,2,6,2,2,0,40,0,0
15996,58.0,2,141165.0,2,9.0,0,4,0,4,1,50,1,0
15997,68.0,2,136218.0,2,9.0,2,7,4,4,0,15,1,0
15998,41.0,1,371382.0,3,10.0,0,3,0,2,1,40,1,1
15999,21.0,0,199177.0,2,9.0,1,9,1,4,0,40,1,0
16000,27.0,0,221366.0,3,10.0,0,9,0,4,1,50,1,1
16001,24.0,0,403671.0,5,13.0,1,9,1,4,1,40,1,0
16002,50.0,0,193871.0,5,13.0,2,3,4,4,0,40,1,0
16003,47.0,0,306183.0,3,10.0,2,7,3,4,0,44,1,0
16004,64.0,0,159938.0,2,9.0,2,9,1,4,1,40,1,1
16005,54.0,0,124194.0,2,9.0,2,7,4,4,0,40,1,0
16006,28.0,0,69847.0,5,13.0,1,0,3,1,0,30,1,0
16007,26.0,1,169323.0,1,14.0,1,9,1,4,0,40,1,0
16008,35.0,1,172327.0,5,13.0,2,3,1,4,1,42,1,0
16009,48.0,0,118889.0,2,9.0,0,11,0,4,1,15,1,0
16010,50.0,0,166220.0,3,12.0,0,11,5,4,0,40,1,0
16011,39.0,0,186420.0,2,9.0,2,0,1,4,0,40,1,0
16012,46.0,0,192779.0,5,13.0,1,11,1,4,1,45,1,1
16013,41.0,0,105616.0,3,10.0,2,0,4,2,0,48,1,0
16014,24.0,0,141113.0,4,4.5,0,11,0,4,1,40,1,0
16015,57.0,0,160275.0,2,9.0,2,2,1,4,1,40,1,0
16016,32.0,0,164507.0,2,9.0,1,5,1,4,1,40,0,0
16017,41.0,0,207578.0,3,12.0,0,3,0,2,1,50,0,1
16018,55.0,0,314592.0,2,9.0,0,2,0,4,1,40,1,1
16019,41.0,0,254630.0,3,11.0,2,9,1,4,1,80,1,0
16020,69.0,0,159522.0,4,4.5,2,6,4,2,0,40,1,0
16021,22.0,0,112130.0,2,9.0,1,7,1,2,0,40,1,0
16022,45.0,0,192835.0,2,9.0,0,7,0,4,1,40,1,0
16023,33.0,0,206280.0,2,9.0,1,0,1,2,1,40,1,0
16024,57.0,0,308861.0,3,10.0,2,11,1,4,0,40,1,0
16025,38.0,2,93206.0,5,13.0,0,3,0,1,1,65,1,1
16026,40.0,0,206066.0,2,9.0,0,2,0,4,1,50,1,0
16027,48.0,2,309895.0,3,10.0,2,5,3,4,0,40,1,0
16028,38.0,1,216129.0,3,10.0,2,3,4,2,0,35,1,0
16029,26.0,1,287420.0,5,13.0,1,9,1,4,0,60,1,0
16030,24.0,0,163595.0,2,9.0,1,6,3,4,1,40,1,0
16031,35.0,0,170092.0,2,9.0,2,7,4,2,0,20,1,0
16032,37.0,0,287031.0,3,10.0,0,2,0,4,1,75,1,1
16033,42.0,0,59474.0,2,9.0,2,6,1,4,1,40,1,0
16034,37.0,0,99151.0,2,9.0,0,0,5,4,0,40,1,1
16035,37.0,0,206888.0,2,9.0,1,3,1,4,0,50,1,0
16036,28.0,0,177119.0,1,14.0,1,3,1,4,0,80,1,0
16037,22.0,0,173736.0,2,9.0,0,2,0,4,1,40,1,0
16038,24.0,0,182163.0,4,7.0,1,0,1,4,0,40,0,0
16039,45.0,1,311080.0,3,10.0,0,0,0,4,1,40,1,1
16040,29.0,2,389857.0,2,9.0,1,2,1,4,1,50,1,1
16041,23.0,0,297152.0,3,10.0,1,0,3,2,0,25,1,0
16042,24.0,1,130534.0,5,13.0,1,3,1,4,1,40,1,0
16043,25.0,0,137301.0,3,12.0,1,9,3,4,0,40,1,0
16044,58.0,0,316235.0,2,9.0,2,11,2,4,0,32,1,0
16045,28.0,2,32922.0,3,11.0,1,11,1,4,1,60,1,0
16046,58.0,0,118303.0,2,9.0,2,11,1,4,0,35,1,1
16047,18.0,0,188241.0,4,7.0,1,7,3,4,1,16,1,0
16048,59.0,0,236731.0,4,4.5,0,10,0,4,1,40,0,0
16049,39.0,0,209397.0,2,9.0,2,0,4,4,0,40,1,0
16050,53.0,2,290640.0,3,10.0,0,11,0,4,1,50,1,1
16051,54.0,0,221915.0,3,15.0,1,9,2,4,0,65,1,0
16052,51.0,0,175246.0,2,9.0,0,13,0,4,1,50,1,1
16053,59.0,0,159724.0,1,14.0,0,11,0,4,1,55,1,1
16054,42.0,1,160369.0,2,9.0,1,10,1,4,1,40,1,1
16055,36.0,0,415887.0,3,10.0,0,0,5,4,0,40,1,0
16056,37.0,0,187311.0,3,10.0,1,0,1,4,0,60,1,0
16057,32.0,0,29312.0,3,10.0,1,5,3,4,1,40,1,0
16058,38.0,2,197365.0,2,9.0,0,12,0,4,1,50,1,0
16059,19.0,0,301747.0,2,9.0,2,0,3,4,0,30,1,0
16060,55.0,1,135439.0,5,13.0,2,9,1,4,0,48,1,0
16061,30.0,0,340917.0,2,9.0,1,2,1,4,1,40,1,0
16062,27.0,0,155057.0,3,10.0,0,9,0,4,1,50,1,1
16063,65.0,0,200749.0,2,9.0,0,9,0,4,1,25,1,0
16064,44.0,0,323627.0,5,13.0,1,3,1,4,0,5,1,0
16065,23.0,0,154921.0,4,4.5,1,9,1,4,1,50,1,0
16066,32.0,0,131425.0,5,13.0,0,6,0,4,1,50,1,0
16067,60.0,0,184242.0,2,9.0,2,7,4,4,0,20,1,0
16068,28.0,0,149769.0,2,9.0,1,6,1,1,1,40,0,0
16069,44.0,0,124924.0,2,9.0,0,3,0,4,1,40,0,0
16070,29.0,0,253003.0,2,9.0,1,5,1,4,1,16,1,0
16071,57.0,1,250976.0,2,9.0,0,2,0,4,1,40,1,0
16072,41.0,0,104196.0,3,10.0,2,13,1,4,1,60,1,0
16073,34.0,2,250182.0,4,7.0,0,13,0,4,1,60,1,0
16074,44.0,0,188331.0,3,10.0,2,3,4,4,0,42,1,0
16075,44.0,0,187322.0,5,13.0,2,13,1,4,1,40,1,0
16076,57.0,0,130714.0,4,4.5,0,5,0,4,1,22,1,0
16077,37.0,0,40955.0,5,13.0,1,9,1,4,1,30,1,0
16078,35.0,0,107125.0,5,13.0,0,9,0,4,1,16,1,1
16079,51.0,0,145714.0,1,14.0,0,3,0,4,1,50,1,1
16080,27.0,0,133937.0,3,10.0,1,3,1,4,1,45,1,0
16081,41.0,1,293485.0,3,10.0,0,0,5,4,0,40,1,1
16082,28.0,0,203260.0,5,13.0,1,9,1,4,1,8,1,0
16083,37.0,2,143368.0,0,16.0,0,9,0,4,1,60,1,0
16084,18.0,0,51789.0,3,10.0,1,7,3,4,1,8,1,0
16085,24.0,1,211049.0,4,4.5,1,12,4,4,0,20,1,0
16086,53.0,0,81794.0,4,8.0,0,0,5,4,0,40,1,0
16087,40.0,0,139193.0,2,9.0,2,6,1,4,1,48,1,0
16088,54.0,0,150999.0,3,10.0,2,6,1,4,1,60,1,0
16089,22.0,0,332657.0,3,10.0,1,9,1,4,0,40,1,0
16090,44.0,0,240043.0,4,6.0,2,0,4,2,0,30,1,0
16091,43.0,0,186188.0,3,10.0,2,3,4,4,0,45,0,0
16092,58.0,1,223400.0,5,13.0,0,9,5,4,0,20,1,1
16093,59.0,1,102442.0,5,13.0,0,9,5,4,0,45,1,1
16094,31.0,0,236599.0,5,13.0,0,3,0,4,1,45,1,1
16095,35.0,0,283237.0,2,9.0,1,6,3,4,1,40,1,0
16096,17.0,0,150106.0,4,6.0,1,11,3,4,0,20,1,0
16097,45.0,0,102076.0,3,10.0,2,9,4,4,0,32,1,0
16098,40.0,0,374764.0,3,10.0,2,5,1,4,1,40,1,0
16099,35.0,0,32528.0,2,9.0,0,5,0,4,1,45,1,0
16100,25.0,1,50053.0,5,13.0,1,12,1,4,1,45,1,0
16101,58.0,0,212864.0,2,9.0,2,5,1,4,1,40,1,0
16102,39.0,0,30673.0,3,10.0,2,5,1,4,1,50,1,1
16103,69.0,0,248248.0,4,4.5,0,9,0,1,1,34,0,0
16104,23.0,0,415887.0,2,9.0,0,3,0,4,1,54,1,0
16105,32.0,1,177216.0,5,13.0,1,9,1,4,0,40,1,0
16106,48.0,0,118158.0,3,12.0,0,13,0,4,1,44,1,0
16107,41.0,0,116391.0,5,13.0,0,5,0,4,1,40,0,0
16108,74.0,0,194312.0,4,5.0,2,2,1,4,1,10,1,0
16109,43.0,0,111895.0,5,13.0,0,9,0,4,1,50,1,1
16110,18.0,0,193290.0,3,10.0,1,7,3,4,1,20,1,0
16111,24.0,1,287988.0,5,13.0,1,1,1,4,1,40,1,0
16112,58.0,0,147653.0,3,10.0,0,0,5,4,0,32,1,0
16113,54.0,0,117674.0,1,14.0,0,9,0,4,1,40,1,1
16114,60.0,0,187458.0,4,4.5,0,2,0,4,1,40,1,0
16115,28.0,0,410351.0,3,10.0,0,4,0,4,1,40,1,0
16116,41.0,0,207578.0,2,9.0,0,13,0,4,1,40,1,1
16117,62.0,0,55621.0,3,10.0,0,9,0,2,1,35,1,1
16118,27.0,1,271243.0,3,10.0,2,0,4,2,1,40,0,0
16119,30.0,0,188798.0,3,10.0,2,7,3,4,0,20,1,0
16120,63.0,1,168656.0,5,13.0,2,2,1,2,1,35,0,0
16121,33.0,0,415887.0,2,9.0,1,11,1,4,1,50,1,0
16122,34.0,0,241885.0,2,9.0,0,13,0,4,1,45,1,0
16123,20.0,0,133061.0,4,5.0,1,9,3,4,1,40,1,0
16124,51.0,0,194097.0,2,9.0,0,10,0,4,1,40,1,0
16125,21.0,0,219137.0,4,6.0,1,7,3,2,1,25,1,0
16126,50.0,0,31621.0,2,9.0,0,2,0,4,1,40,1,1
16127,43.0,0,207685.0,2,9.0,0,6,0,4,1,40,1,0
16128,27.0,0,57052.0,2,9.0,0,2,0,4,1,40,1,0
16129,19.0,0,109854.0,2,9.0,1,0,3,4,0,40,1,0
16130,20.0,0,369678.0,2,9.0,1,9,1,3,1,43,1,0
16131,17.0,0,53611.0,4,8.0,1,7,3,4,0,6,1,0
16132,47.0,0,344916.0,3,12.0,2,13,1,2,1,40,1,0
16133,25.0,1,198813.0,5,13.0,1,0,2,2,0,40,1,0
16134,71.0,0,180733.0,1,14.0,1,7,1,4,0,20,1,0
16135,21.0,0,188073.0,2,9.0,1,6,3,2,0,40,1,0
16136,69.0,0,159077.0,4,7.0,0,9,0,4,1,48,1,0
16137,48.0,0,174829.0,3,12.0,0,6,0,4,1,40,1,0
16138,57.0,0,142791.0,4,4.5,2,11,2,4,0,3,1,0
16139,58.0,2,43221.0,3,10.0,0,4,0,4,1,40,1,1
16140,34.0,0,188736.0,2,9.0,0,6,2,3,0,20,0,0
16141,33.0,1,222654.0,3,10.0,0,5,0,4,1,66,1,0
16142,56.0,0,251836.0,4,4.5,0,7,0,4,1,40,1,0
16143,40.0,1,112388.0,1,14.0,1,9,1,4,1,40,1,0
16144,28.0,0,209641.0,2,9.0,1,7,1,4,1,32,1,0
16145,42.0,0,313945.0,1,14.0,0,11,0,4,1,40,0,0
16146,19.0,0,134974.0,3,10.0,1,9,3,4,0,20,1,0
16147,41.0,0,152742.0,3,11.0,2,12,1,4,0,40,1,0
16148,28.0,2,153291.0,2,9.0,1,0,3,4,0,35,1,0
16149,40.0,0,353432.0,4,6.0,2,6,1,4,0,35,1,0
16150,23.0,0,96635.0,3,10.0,1,6,3,1,1,30,1,0
16151,46.0,0,202560.0,2,9.0,0,9,5,4,0,40,1,1
16152,39.0,0,150057.0,1,14.0,1,11,1,4,1,50,1,1
16153,39.0,0,114844.0,5,13.0,1,11,1,4,1,50,1,0
16154,45.0,0,132847.0,2,9.0,1,5,1,4,0,40,1,0
16155,21.0,0,41356.0,3,10.0,1,9,3,4,0,35,1,0
16156,50.0,2,93705.0,3,10.0,2,11,1,4,0,40,1,0
16157,33.0,0,309350.0,2,9.0,0,0,0,4,1,40,1,0
16158,34.0,0,123084.0,4,7.0,0,6,3,4,0,40,1,0
16159,55.0,0,174662.0,2,9.0,0,13,0,4,1,32,1,0
16160,62.0,1,177295.0,2,9.0,2,0,4,4,0,40,1,0
16161,31.0,0,211880.0,5,13.0,0,11,0,4,1,40,1,0
16162,35.0,2,415887.0,4,5.0,0,2,0,4,1,40,1,0
16163,30.0,0,232475.0,2,9.0,2,2,1,4,1,40,1,0
16164,57.0,2,244605.0,3,10.0,0,11,0,4,1,50,1,1
16165,50.0,0,150876.0,2,9.0,0,3,0,2,1,55,1,1
16166,51.0,0,257337.0,2,9.0,0,13,0,4,1,50,1,0
16167,47.0,0,329144.0,2,9.0,0,11,0,4,1,45,1,1
16168,37.0,0,116960.0,5,13.0,1,9,1,4,1,45,1,1
16169,58.0,0,267663.0,4,4.5,0,13,0,4,1,40,0,0
16170,39.0,0,47871.0,5,13.0,2,3,4,4,0,50,1,1
16171,34.0,0,295922.0,3,10.0,1,6,1,4,1,40,0,1
16172,45.0,0,175625.0,2,9.0,2,0,4,4,0,38,1,0
16173,19.0,0,129586.0,3,10.0,1,9,3,4,1,40,1,0
16174,42.0,0,190179.0,5,13.0,0,9,0,4,1,40,1,1
16175,40.0,0,168071.0,3,11.0,2,12,1,4,1,40,1,0
16176,39.0,2,202027.0,3,15.0,0,9,0,4,1,50,1,1
16177,36.0,0,202662.0,1,14.0,0,9,0,4,1,40,1,1
16178,56.0,0,101436.0,2,9.0,2,0,2,0,0,35,1,0
16179,19.0,0,119234.0,3,10.0,1,9,2,4,0,15,1,0
16180,37.0,0,360743.0,3,10.0,0,5,0,2,1,40,1,1
16181,60.0,1,93272.0,2,9.0,0,7,0,4,1,40,1,0
16182,56.0,0,145574.0,2,9.0,0,2,0,4,1,40,1,1
16183,51.0,0,101722.0,4,4.5,0,3,0,0,1,47,1,0
16184,34.0,0,135785.0,5,13.0,1,9,1,4,0,36,1,0
16185,23.0,0,218415.0,3,10.0,1,9,3,4,0,10,1,0
16186,19.0,0,127709.0,2,9.0,1,4,3,2,1,30,1,0
16187,37.0,1,415887.0,2,9.0,1,3,4,2,0,40,1,0
16188,58.0,0,310320.0,5,13.0,0,3,0,4,1,40,1,1
16189,33.0,0,251521.0,4,7.0,1,0,1,4,0,35,1,0
16190,39.0,0,255503.0,5,13.0,1,3,1,4,1,40,1,1
16191,36.0,0,116608.0,2,9.0,1,0,1,4,0,40,1,0
16192,26.0,0,71009.0,5,13.0,1,9,1,1,0,40,0,0
16193,22.0,0,174975.0,3,11.0,1,12,3,4,0,36,1,0
16194,32.0,0,108023.0,1,14.0,1,0,1,4,1,40,1,0
16195,17.0,0,204018.0,4,7.0,1,11,4,4,1,15,1,0
16196,57.0,0,366563.0,3,10.0,2,9,1,4,0,40,1,0
16197,68.0,0,121846.0,4,4.5,2,7,4,0,0,20,1,0
16198,70.0,0,278139.0,2,9.0,0,11,0,4,1,40,1,0
16199,30.0,0,114691.0,2,9.0,1,4,3,4,1,40,1,0
16200,19.0,1,415887.0,3,10.0,1,0,2,4,0,15,0,0
16201,51.0,0,94432.0,2,9.0,0,9,0,4,1,40,1,0
16202,19.0,0,286002.0,3,10.0,1,0,2,4,1,30,0,0
16203,47.0,0,101684.0,2,9.0,0,2,0,4,1,40,1,0
16204,41.0,0,352834.0,5,13.0,0,9,0,4,1,55,1,1
16205,36.0,0,99146.0,3,10.0,0,6,0,4,1,40,1,1
16206,30.0,0,231413.0,3,10.0,0,2,0,4,1,40,1,1
16207,26.0,0,158846.0,2,9.0,0,6,0,4,1,45,1,0
16208,41.0,1,190786.0,5,13.0,2,9,1,4,1,20,1,0
16209,25.0,0,306513.0,3,10.0,0,0,0,4,1,45,1,0
16210,62.0,0,152148.0,4,5.0,0,7,0,4,1,40,1,0
16211,23.0,0,309580.0,1,14.0,1,9,1,4,1,40,1,0
16212,26.0,0,130832.0,5,13.0,1,9,4,4,0,10,1,0
16213,25.0,0,194897.0,2,9.0,1,11,3,0,1,40,1,0
16214,30.0,0,130078.0,5,13.0,1,11,1,4,0,45,1,0
16215,48.0,0,39986.0,2,9.0,1,5,1,4,1,40,1,0
16216,20.0,0,379198.0,2,9.0,1,7,2,3,1,40,0,0
16217,51.0,0,189762.0,3,10.0,0,3,5,4,0,15,1,1
16218,19.0,0,178147.0,3,10.0,1,5,3,4,1,10,1,0
16219,31.0,0,332379.0,2,9.0,1,6,1,4,1,40,1,0
16220,36.0,0,175759.0,5,13.0,0,3,0,4,1,50,1,1
16221,21.0,0,262062.0,3,10.0,1,9,3,4,0,40,1,0
16222,40.0,0,275446.0,2,9.0,1,11,3,2,1,40,1,0
16223,30.0,2,278522.0,4,7.0,1,4,3,2,1,40,1,0
16224,28.0,2,54683.0,3,10.0,1,2,1,4,1,40,1,0
16225,57.0,0,136107.0,4,5.0,0,2,0,2,1,40,1,1
16226,18.0,0,205894.0,4,7.0,1,11,3,4,1,15,1,0
16227,54.0,0,210736.0,2,9.0,0,2,0,4,1,40,1,1
16228,32.0,0,166634.0,2,9.0,0,6,0,2,1,40,1,0
16229,52.0,0,185283.0,1,14.0,1,9,1,4,1,40,1,0
16230,27.0,0,180553.0,2,9.0,2,6,4,4,0,40,1,0
16231,45.0,0,199058.0,5,13.0,0,3,0,4,1,48,1,0
16232,18.0,0,145005.0,3,10.0,1,7,3,4,1,20,1,0
16233,37.0,2,184655.0,2,9.0,1,2,1,4,1,35,1,0
16234,52.0,0,358554.0,2,9.0,0,6,0,2,1,40,1,1
16235,59.0,0,307423.0,4,5.0,1,7,1,2,1,50,1,0
16236,27.0,0,415887.0,3,11.0,1,6,1,4,1,40,1,0
16237,43.0,1,115562.0,2,9.0,0,6,0,4,1,40,1,0
16238,56.0,0,32446.0,3,10.0,0,2,0,4,1,40,1,1
16239,44.0,2,33121.0,3,10.0,0,4,0,4,1,72,1,0
16240,37.0,0,183345.0,3,11.0,1,2,1,4,1,45,1,0
16241,28.0,0,119793.0,3,11.0,2,3,1,4,1,50,1,1
16242,48.0,2,97883.0,2,9.0,2,7,2,4,0,25,1,0
16243,58.0,2,31732.0,5,13.0,0,3,0,4,1,50,1,0
16244,29.0,0,206250.0,2,9.0,0,2,0,4,1,45,1,0
16245,37.0,0,103323.0,3,12.0,0,11,0,4,1,40,1,0
16246,35.0,2,135436.0,3,15.0,0,9,0,4,1,50,1,1
16247,36.0,0,376455.0,3,11.0,2,2,1,4,1,38,1,0
16248,52.0,0,160703.0,2,9.0,0,0,0,4,1,48,1,0
16249,30.0,0,131699.0,2,9.0,2,13,1,4,1,40,1,0
16250,22.0,0,243842.0,4,5.0,1,2,3,4,1,40,1,0
16251,55.0,2,349910.0,3,12.0,0,11,0,4,1,60,1,0
16252,61.0,0,170262.0,2,9.0,0,3,5,4,0,38,1,1
16253,33.0,0,184306.0,2,9.0,2,5,4,4,1,30,1,0
16254,46.0,0,224202.0,3,10.0,0,11,0,4,1,50,1,0
16255,64.0,0,151540.0,4,7.0,2,12,4,4,0,16,1,0
16256,28.0,0,231197.0,4,6.0,2,2,4,4,1,40,0,0
16257,19.0,0,279968.0,2,9.0,1,0,1,4,0,42,1,0
16258,36.0,0,162651.0,2,9.0,2,0,1,4,1,40,0,0
16259,43.0,2,130126.0,5,13.0,0,2,0,4,1,40,1,1
16260,39.0,2,160120.0,0,16.0,2,0,2,3,1,40,1,0
16261,56.0,0,161662.0,5,13.0,0,3,0,4,1,42,1,1
16262,24.0,1,201664.0,3,10.0,1,10,3,4,1,40,1,0
16263,40.0,0,137142.0,2,9.0,0,11,0,4,1,60,1,0
16264,45.0,2,122206.0,3,12.0,0,3,0,4,1,50,1,1
16265,56.0,1,183169.0,1,14.0,2,9,1,4,0,40,1,0
16266,46.0,0,126513.0,2,9.0,2,2,4,2,0,40,1,0
16267,35.0,1,185053.0,5,13.0,1,9,3,4,0,40,1,0
16268,36.0,2,408427.0,3,15.0,0,9,0,4,1,60,1,1
16269,50.0,2,198581.0,3,15.0,0,9,0,4,1,50,1,1
16270,61.0,0,199198.0,4,4.5,2,7,1,2,0,21,1,0
16271,31.0,0,184306.0,3,11.0,1,13,3,4,1,60,1,0
16272,63.0,0,172740.0,3,10.0,0,9,0,4,1,40,1,0
16273,41.0,0,205153.0,3,11.0,0,3,0,4,1,40,1,0
16274,48.0,0,164964.0,2,9.0,0,6,0,4,1,40,1,0
16275,45.0,0,162606.0,2,9.0,2,11,1,4,0,35,1,0
16276,24.0,0,179627.0,2,9.0,0,6,0,4,1,40,1,0
16277,34.0,0,103408.0,3,10.0,2,9,1,2,1,40,0,1
16278,27.0,0,36440.0,5,13.0,1,11,1,4,0,40,1,0
16279,26.0,0,57512.0,3,11.0,1,2,3,4,1,48,1,0
16280,27.0,0,187981.0,2,9.0,1,5,3,4,1,40,1,0
16281,55.0,0,393768.0,3,11.0,0,3,0,4,1,40,1,0
16282,38.0,0,108726.0,2,9.0,0,3,0,4,1,40,1,1
16283,31.0,0,180551.0,2,9.0,0,0,5,4,0,40,1,1
16284,51.0,2,176240.0,3,12.0,0,11,0,4,1,40,1,1
16285,56.0,0,70720.0,4,8.0,0,9,0,4,1,40,1,1
16286,39.0,0,35890.0,3,12.0,0,6,0,4,1,40,1,0
16287,50.0,0,283676.0,3,10.0,0,2,0,4,1,40,1,1
16288,34.0,1,105540.0,5,13.0,0,9,0,4,1,40,1,0
16289,44.0,0,408717.0,2,9.0,2,11,1,4,1,50,1,0
16290,21.0,0,57916.0,2,9.0,1,10,3,4,1,40,1,0
16291,37.0,0,177974.0,3,10.0,0,6,0,4,1,70,1,0
16292,34.0,0,177304.0,4,6.0,2,9,1,4,1,40,0,0
16293,18.0,0,115839.0,4,8.0,1,0,1,4,0,30,1,0
16294,34.0,0,205256.0,2,9.0,0,9,0,4,1,80,1,0
16295,38.0,0,117802.0,2,9.0,0,6,0,4,1,65,1,1
16296,19.0,0,211355.0,2,9.0,1,0,3,4,1,12,1,0
16297,46.0,0,173243.0,2,9.0,0,2,0,4,1,40,1,0
16298,19.0,0,343200.0,3,10.0,1,11,3,4,0,25,1,0
16299,22.0,0,401690.0,3,10.0,1,11,3,4,0,20,0,0
16300,38.0,0,196123.0,2,9.0,0,2,0,4,1,50,1,0
16301,33.0,0,168981.0,1,14.0,2,3,3,4,0,50,1,1
16302,78.0,2,213866.0,2,9.0,2,3,1,4,1,8,1,0
16303,34.0,0,55176.0,3,10.0,0,12,0,4,1,40,1,1
16304,38.0,0,153976.0,2,9.0,0,2,0,4,1,40,1,0
16305,33.0,0,119176.0,3,10.0,2,0,4,4,0,40,1,0
16306,27.0,0,169117.0,2,9.0,0,0,5,2,0,40,1,1
16307,38.0,0,156550.0,2,9.0,0,2,0,4,1,60,1,0
16308,25.0,0,109609.0,3,10.0,1,7,1,4,1,25,1,0
16309,38.0,0,26698.0,2,9.0,0,12,0,4,1,40,1,0
16310,52.0,0,236497.0,5,13.0,0,3,0,4,1,48,1,1
16311,33.0,1,306309.0,1,14.0,1,9,1,4,1,50,1,0
16312,17.0,0,242773.0,4,7.0,1,7,3,4,0,20,1,0
16313,28.0,0,124680.0,5,13.0,1,3,1,4,0,60,1,0
16314,52.0,1,43909.0,2,9.0,2,0,4,2,0,40,1,0
16315,34.0,0,112820.0,2,9.0,2,5,1,4,1,40,1,0
16316,25.0,0,148300.0,5,13.0,1,9,3,4,0,15,1,0
16317,17.0,0,133449.0,4,5.0,1,7,3,2,1,26,1,0
16318,22.0,0,263670.0,2,9.0,1,7,3,2,1,80,1,0
16319,22.0,0,276494.0,2,9.0,1,5,1,2,1,40,1,0
16320,46.0,0,190115.0,3,10.0,0,11,0,4,1,40,1,1
16321,58.0,0,317479.0,2,9.0,2,6,1,2,0,40,1,0
16322,39.0,0,151248.0,3,10.0,2,11,2,4,0,35,1,0
16323,59.0,1,130532.0,3,10.0,2,7,1,4,0,40,0,0
16324,61.0,0,160062.0,2,9.0,0,0,0,4,1,40,1,0
16325,32.0,0,299635.0,3,11.0,0,2,0,4,1,45,1,0
16326,50.0,0,171225.0,5,13.0,0,3,0,1,1,40,0,1
16327,51.0,0,33304.0,2,9.0,0,2,0,4,1,40,1,0
16328,43.0,0,95634.0,5,13.0,0,7,5,1,0,45,1,0
16329,20.0,0,243878.0,3,10.0,1,2,3,4,1,40,1,0
16330,38.0,1,181721.0,5,13.0,0,3,0,2,1,40,1,0
16331,44.0,1,201435.0,3,11.0,0,2,0,2,1,40,1,1
16332,28.0,0,334032.0,3,11.0,1,11,1,4,1,50,1,0
16333,50.0,0,220019.0,1,14.0,0,9,5,4,0,40,1,0
16334,53.0,0,71772.0,0,16.0,2,9,1,4,1,50,1,0
16335,42.0,2,27661.0,5,13.0,0,11,0,4,1,45,1,0
16336,47.0,0,191411.0,1,14.0,0,9,0,1,1,45,0,0
16337,39.0,0,123945.0,2,9.0,0,0,5,4,0,40,1,1
16338,38.0,2,37778.0,2,9.0,1,4,1,4,1,60,1,0
16339,34.0,1,171216.0,5,13.0,1,9,3,4,1,50,1,0
16340,40.0,0,93955.0,3,10.0,0,9,5,4,0,40,1,0
16341,63.0,0,163809.0,3,10.0,2,11,1,4,0,20,1,0
16342,53.0,0,346754.0,3,10.0,0,3,5,4,0,40,1,1
16343,43.0,0,188436.0,3,11.0,2,9,1,4,1,48,1,0
16344,28.0,0,72443.0,3,10.0,1,3,1,4,1,60,1,0
16345,68.0,0,186350.0,2,9.0,2,3,1,4,0,10,1,1
16346,22.0,0,214238.0,4,4.5,1,9,4,4,0,40,0,0
16347,46.0,1,394860.0,5,13.0,0,9,0,4,1,38,1,0
16348,57.0,0,262642.0,2,9.0,1,0,2,4,0,40,1,0
16349,38.0,0,125550.0,2,9.0,2,0,1,4,0,35,1,0
16350,66.0,0,192504.0,1,14.0,0,11,0,4,1,40,1,0
